ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1759074627030.255,1759074627117.865,88.059,11.168,Key.space,Char.s,
1759074627505.898,1759074627591.959,85.369,388.36,Char.2,Key.space,2
1759074627969.412,1759074628085.086,115.557,377.913,Char.k,Char.2,k
1759074628060.325,1759074628136.366,76.342,-24.815,Char.r,Char.k,r
1759074628401.9,1759074628497.889,96.201,265.427,Key.backspace,Char.r,
1759074628583.534,1759074628679.35,95.664,85.091,Key.backspace,Key.backspace,
1759074628765.523,1759074628860.869,95.613,86.188,Char.g,Key.backspace,g
1759074628850.855,1759074628962.059,111.79,-10.105,Char.k,Char.g,k
1759074628937.043,1759074629011.847,74.883,-25.797,Char.r,Char.k,r
1759074629087.989,1759074629193.525,106.084,75.893,Char.r,Char.r,r
1759074629183.498,1759074629289.847,106.293,-10.38,Char.l,Char.r,l
1759074629279.837,1759074629373.701,94.899,-9.994,Char.f,Char.l,f
1759074629328.989,1759074629425.094,95.319,-45.12,Char.m,Char.f,m
1759074629449.642,1759074629566.117,116.307,25.513,Char.f,Char.m,f
1759074629520.475,1759074629615.631,95.696,-46.428,Key.space,Char.f,
1759074629606.597,1759074629730.158,123.788,-9.405,Char.e,Key.space,e
1759074629703.076,1759074629776.939,74.447,-27.49,Char.k,Char.e,k
1759074629793.449,1759074629878.285,84.946,15.994,Char.s,Char.k,s
1759074629852.66,1759074629958.41,105.439,-24.899,Char.l,Char.s,l
1759074629938.266,1759074630048.895,110.578,-20.094,Char.a,Char.l,a
1759074630013.996,1759074630108.998,95.077,-34.615,Char.u,Char.a,u
1759074630119.512,1759074630210.965,91.074,10.38,Char.s,Char.u,s
1759074630199.322,1759074630320.432,120.856,-11.057,Key.space,Char.s,
1759074630331.006,1759074630442.193,110.788,10.609,Char.z,Key.space,z
1759074630402.322,1759074630522.507,120.48,-40.206,Char.o,Char.z,o
1759074630533.542,1759074630653.758,120.261,11.109,Char.q,Char.o,q
1759074630603.604,1759074630735.191,131.246,-49.378,Char.t,Char.q,t
1759074630749.253,1759074630839.17,90.323,13.615,Char.m,Char.t,m
1759074630830.134,1759074630936.034,106.229,-9.622,Char.x,Char.m,x
1759074630926.013,1759074631026.919,100.894,-10.233,Char.h,Char.x,h
1759074631001.312,1759074631106.849,105.072,-25.174,Char.s,Char.h,s
1759074631725.783,1759074631831.328,105.705,618.925,Key.backspace,Char.s,
1759074631890.875,1759074631972.018,80.559,60.459,Key.backspace,Key.backspace,
1759074632038.263,1759074632133.289,95.689,65.474,Key.backspace,Key.backspace,
1759074632198.875,1759074632274.385,75.49,65.495,Key.backspace,Key.backspace,
1759074632335.413,1759074632425.917,90.671,60.434,Key.backspace,Key.backspace,
1759074632503.667,1759074632596.356,92.254,78.931,Key.backspace,Key.backspace,
1759074632763.495,1759074632859.026,95.499,166.874,Char.t,Key.backspace,t
1759074632834.406,1759074632981.122,146.903,-24.645,Char.j,Char.t,j
1759074632938.968,1759074633050.292,110.786,-42.193,Key.space,Char.j,
1759074633881.422,1759074633987.411,105.5,831.417,Char.z,Key.space,z
1759074633967.258,1759074634057.127,90.355,-19.869,Char.o,Char.z,o
1759074634088.147,1759074634178.456,90.313,30.576,Char.q,Char.o,q
1759074634139.152,1759074634249.347,110.696,-39.646,Char.t,Char.q,t
1759074634233.715,1759074634329.54,95.071,-15.111,Char.m,Char.t,m
1759074634340.056,1759074634440.334,100.402,10.464,Char.x,Char.m,x
1759074634427.004,1759074634525.974,99.286,-13.432,Char.h,Char.x,h
1759074634535.985,1759074634616.312,80.223,10.212,Char.s,Char.h,s
1759074634788.104,1759074634938.964,151.115,171.309,Char.e,Char.s,e
1759074634990.021,1759074635125.984,136.6,50.622,Char.l,Char.e,l
1759074635115.46,1759074635210.281,95.487,-10.922,Char.w,Char.l,w
1759074635235.865,1759074635331.124,95.338,25.426,Char.k,Char.w,k
1759074635292.007,1759074635383.387,91.031,-39.361,Char.d,Char.k,d
1759074635397.911,1759074635532.269,134.76,15.097,Char.l,Char.d,l
1759074635462.017,1759074635575.99,113.067,-70.175,Char.s,Char.l,s
1759074635638.996,1759074635733.513,95.488,63.035,Char.m,Char.s,m
1759074635529.279,1759074635743.533,214.909,-204.926,Char.d,Char.m,d
1759074635766.225,1759074635871.239,105.002,21.86,Char.f,Char.d,f
1759074635860.213,1759074635976.251,115.882,-11.267,Key.space,Char.f,
1759074635986.288,1759074636087.231,100.397,10.572,Char.t,Key.space,t
1759074636067.159,1759074636176.958,110.272,-19.665,Char.n,Char.t,n
