ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1760424254158.252,1760424254219.487,61.08,-10.947,Char.m,Char.s,m
1760424254238.334,1760424254304.942,65.789,19.471,Char.s,Char.m,s
1760424254292.56,1760424254378.898,86.619,-11.804,Key.space,Char.s,
1760424254442.638,1760424254492.141,29.37,63.223,Key.shift,Key.space,
1760424254506.246,1760424254612.301,106.71,-27.0,Char.k,Char.e,k
1760424254581.3,1760424254661.502,79.733,-31.297,Char.d,Char.k,d
1760424254734.507,1760424254840.446,105.687,73.647,Char.d,Char.d,d
1760424254804.593,1760424254923.884,118.66,-35.542,Char.l,Char.d,l
1760424254889.517,1760424254964.049,74.52,-34.008,Key.space,Char.l,
1760424254945.087,1760424255043.746,98.741,-19.321,Char.q,Key.space,q
1760424255033.12,1760424255119.98,86.533,-10.812,Char.h,Char.q,h
1760424255101.66,1760424255186.399,84.522,-17.723,Char.r,Char.h,r
1760424255677.372,1760424255757.451,80.627,491.484,Key.backspace,Char.r,
1760424255829.034,1760424255908.118,73.798,70.427,Key.backspace,Key.backspace,
1760424255989.965,1760424256072.947,82.405,87.704,Key.backspace,Key.backspace,
1760424256161.317,1760424256223.189,61.794,88.674,Key.backspace,Key.backspace,
1760424256498.25,1760424256587.435,88.166,275.731,Key.space,Key.backspace,
1760424256761.598,1760424256841.447,80.371,174.545,Char.q,Key.space,q
1760424256840.539,1760424256899.082,58.376,-1.108,Char.l,Char.q,l
1760424256923.644,1760424257008.458,84.755,24.431,Char.d,Char.l,d
1760424256958.289,1760424257054.983,95.835,-49.709,Char.h,Char.d,h
1760424257039.771,1760424257108.294,68.95,-14.719,Char.r,Char.h,r
1760424257192.058,1760424257259.028,66.669,83.752,Char.g,Char.r,g
1760424257215.4,1760424257292.263,75.077,-43.319,Char.k,Char.g,k
1760424257324.188,1760424257411.321,87.129,33.852,Char.d,Char.k,d
1760424257384.893,1760424257493.38,108.554,-27.199,Char.u,Char.d,u
1760424257451.887,1760424257546.53,94.479,-41.607,Key.space,Char.u,
1760424257541.564,1760424257630.8,89.273,-4.535,Char.s,Key.space,s
1760424257590.11,1760424257685.84,94.839,-40.347,Char.h,Char.s,h
1760424257657.581,1760424257742.375,84.817,-27.737,Char.d,Char.h,d
1760424257778.471,1760424257864.142,85.967,35.702,Char.t,Char.d,t
1760424257857.229,1760424257923.253,66.517,-6.764,Char.k,Char.t,k
1760424257958.722,1760424258016.024,57.163,34.84,Char.r,Char.k,r
1760424258007.77,1760424258124.591,112.023,-8.33,Char.k,Char.r,k
1760424258085.631,1760424258175.86,90.124,-33.417,Key.space,Char.k,
1760424258192.513,1760424258272.194,79.546,16.714,Char.w,Key.space,w
1760424258250.373,1760424258359.545,110.0,-22.454,Char.k,Char.w,k
1760424258328.562,1760424258390.1,61.72,-31.651,Char.f,Char.k,f
1760424258449.705,1760424258530.303,81.202,59.546,Char.e,Char.f,e
1760424258425.052,1760424258549.575,124.484,-105.521,Char.h,Char.e,h
1760424258519.568,1760424258601.112,81.47,-30.421,Char.l,Char.h,l
1760424258628.026,1760424258700.976,72.415,27.7,Char.d,Char.l,d
1760424258725.159,1760424258871.148,146.491,-58.545,Key.shift,Char.J,
1760424258987.573,1760424259089.404,78.576,84.598,Key.backspace,Char.t,
1760424259138.866,1760424259192.74,53.953,72.762,Key.backspace,Key.backspace,
1760424259253.36,1760424259334.868,80.588,61.031,Key.backspace,Key.backspace,
1760424259379.656,1760424259466.264,86.725,45.171,Key.backspace,Key.backspace,
1760424259506.602,1760424259576.098,69.693,39.951,Key.backspace,Key.backspace,
1760424259626.023,1760424259707.499,81.725,49.743,Key.backspace,Key.backspace,
1760424259862.923,1760424259949.422,86.098,156.045,Char.w,Key.backspace,w
1760424259899.712,1760424260029.028,128.635,-49.405,Char.k,Char.w,k
1760424260001.869,1760424260091.52,90.363,-27.106,Char.f,Char.k,f
1760424260075.798,1760424260172.272,95.563,-15.819,Char.e,Char.f,e
1760424260121.947,1760424260243.204,118.765,-49.568,Char.h,Char.e,h
1760424260208.873,1760424260271.486,62.941,-32.135,Char.l,Char.h,l
1760424260293.115,1760424260345.89,52.357,21.579,Char.d,Char.l,d
1760424260384.138,1760424260501.622,118.011,-49.873,Key.shift,Char.J,
1760424260545.028,1760424260634.305,88.841,-38.814,Char.d,Char.t,d
1760424260612.977,1760424260695.083,82.172,-20.513,Char.m,Char.d,m
1760424260685.406,1760424260790.592,104.447,-9.788,Char.a,Char.m,a
1760424260779.465,1760424260903.408,122.737,-10.434,Char.u,Char.a,u
1760424260859.746,1760424260960.269,100.795,-43.115,Key.space,Char.u,
1760424260943.1,1760424261031.758,88.597,-16.848,Char.g,Key.space,g
1760424261020.609,1760424261093.591,70.253,-10.673,Char.o,Char.g,o
1760424261112.738,1760424261173.802,61.324,21.195,Char.t,Char.o,t
1760424261183.493,1760424261275.297,92.216,9.412,Char.k,Char.t,k
1760424261264.73,1760424261334.839,70.812,-11.048,Char.s,Char.k,s
1760424261364.99,1760424261505.351,140.531,29.287,Char.a,Char.s,a
1760424261456.134,1760424261555.495,99.586,-49.13,Char.n,Char.a,n
1760424261541.684,1760424261625.536,83.783,-13.635,Char.f,Char.n,f
1760424261653.046,1760424261745.796,92.654,27.515,Char.e,Char.f,e
1760424261726.464,1760424261876.172,150.612,-19.734,Char.h,Char.e,h
1760424261809.363,1760424261920.452,111.091,-67.232,Key.space,Char.h,
1760424261950.774,1760424262062.918,109.998,30.017,Char.v,Key.space,v
1760424262051.147,1760424262128.933,78.49,-9.872,Char.n,Char.v,n
1760424262111.36,1760424262179.353,68.1,-18.32,Char.d,Char.n,d
1760424262234.784,1760424262319.604,85.247,55.995,Char.q,Char.d,q
1760424262337.276,1760424262442.581,105.329,17.0,Char.n,Char.q,n
1760424262504.66,1760424262603.704,99.282,61.589,Char.g,Char.n,g
1760424262577.442,1760424262652.339,75.499,-26.36,Char.k,Char.g,k
1760424262672.597,1760424262739.823,66.348,20.213,Char.d,Char.k,d
1760424262808.474,1760424262884.014,75.361,-27.999,Key.shift,Char.U,
1760424262941.396,1760424263027.811,86.224,-35.346,Char.e,Char.t,e
1760424262993.599,1760424263075.544,71.594,-33.598,Char.k,Char.e,k
1760424263168.478,1760424263238.63,70.009,103.06,Char..,Char.k,.
1760424263322.594,1760424263428.575,105.896,83.644,Key.enter,Char..,
1760424263974.289,1760424264062.988,88.168,546.536,Char.s,Key.enter,s
1760424264075.651,1760424264143.194,66.667,13.386,Char.f,Char.s,f
1760424258650.302,1760424264155.745,5505.56,-5492.567,Char.j,Char.f,j
1760424264213.985,1760424264313.953,100.4,57.889,Char.f,Char.j,f
1760424264285.575,1760424264394.177,109.328,-28.973,Char.l,Char.f,l
1760424264351.476,1760424264445.088,93.753,-43.61,Key.space,Char.l,
1760424264410.122,1760424264501.884,91.595,-34.686,Char.d,Key.space,d
1760424264492.362,1760424264605.991,103.475,-9.044,Char.l,Char.d,l
1760424264558.303,1760424264662.091,103.636,-37.265,Char.s,Char.l,s
1760424264661.096,1760424264747.916,86.2,-1.174,Char.r,Char.s,r
1760424264730.843,1760424264872.416,141.631,-17.087,Char.k,Char.r,k
1760424264796.36,1760424264890.182,93.858,-75.465,Char.s,Char.k,s
1760424264926.659,1760424265029.095,102.214,36.659,Char.d,Char.s,d
1760424265006.498,1760424265090.244,83.587,-22.607,Char.m,Char.d,m
1760424265110.402,1760424265210.325,100.459,19.666,Char.f,Char.m,f
1760424265177.3,1760424265260.789,83.651,-33.418,Key.space,Char.f,
1760424265277.749,1760424265374.308,96.386,16.832,Char.d,Key.space,d
1760424265342.738,1760424265427.902,81.556,-31.582,Char.l,Char.d,l
1760424265404.478,1760424265526.051,120.223,-19.18,Char.f,Char.l,f
1760424265509.881,1760424265612.875,102.294,-14.585,Char.h,Char.f,h
1760424265590.553,1760424265675.994,85.757,-22.141,Char.q,Char.h,q
