ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762238764820.281,1762238765005.865,185.582,-43.396,Char.s,Char.l,s
1762238764950.869,1762238765056.788,105.916,-54.994,Char.r,Char.s,r
1762238765046.738,1762238765197.144,150.402,-10.047,Char.l,Char.r,l
1762238765182.17,1762238765307.962,125.789,-14.97,Char.g,Char.l,g
1762238765289.389,1762238765408.83,119.439,-18.571,Char.k,Char.g,k
1762238765398.987,1762238765539.63,140.642,-9.841,Char.e,Char.k,e
1762238765480.501,1762238765620.927,140.421,-59.127,Char.k,Char.e,k
1762238766487.321,1762238766632.461,145.139,866.397,Char.,Char.k,
1762238766279.901,1762238766673.506,393.599,-352.558,Key.ctrl_l,Char.,
1762238766990.637,1762238767090.434,99.795,317.136,Key.backspace,Key.ctrl_l,
1762238784222.041,1762238784452.85,230.806,17131.611,Char.s,Key.backspace,s
1762238784357.444,1762238784543.428,185.981,-95.404,Char.j,Char.s,j
1762238784650.428,1762238784797.759,147.329,107.003,Char.s,Char.j,s
1762238784785.859,1762238784956.445,170.584,-11.898,Char.m,Char.s,m
1762238784912.233,1762238785112.737,200.5,-44.209,Char.s,Char.m,s
1762238785037.055,1762238785182.918,145.861,-75.679,Key.space,Char.s,
1762238785218.352,1762238785363.947,145.593,35.437,Char.t,Key.space,t
1762238785334.328,1762238785485.384,151.054,-29.616,Char.l,Char.t,l
1762238785510.611,1762238785656.345,145.732,25.228,Char.r,Char.l,r
1762238786225.172,1762238786919.984,694.808,568.83,Key.backspace,Char.r,
1762238794720.478,1762238794881.232,160.753,7800.497,Char.r,Key.backspace,r
1762238794856.191,1762238795042.295,186.1,-25.038,Char.n,Char.r,n
1762238794941.721,1762238795072.767,131.044,-100.571,Char.l,Char.n,l
1762238795052.885,1762238795193.79,140.902,-19.879,Char.t,Char.l,t
1762238795154.18,1762238795294.497,140.312,-39.607,Char.l,Char.t,l
1762238795239.48,1762238795404.646,165.163,-55.012,Char.s,Char.l,s
1762238795430.328,1762238795613.445,183.113,25.685,Char.d,Char.s,d
1762238795551.689,1762238795737.807,186.113,-61.752,Char.l,Char.d,l
1762238795677.042,1762238795818.388,141.34,-60.762,Key.space,Char.l,
1762238795874.413,1762238796039.023,164.608,56.032,Char.d,Key.space,d
1762238795999.893,1762238796341.327,341.432,-39.128,Char.h,Char.d,h
1762238796190.515,1762238796361.494,170.976,-150.81,Char.o,Char.h,o
1762238796135.179,1762238796432.331,297.149,-226.312,Key.space,Char.o,
1762238796462.288,1762238796633.965,171.671,29.96,Char.d,Key.space,d
1762238796870.34,1762238797016.964,146.62,236.382,Char.l,Char.d,l
1762238797092.331,1762238797278.321,185.993,75.361,Key.shift_r,Char.l,
1762238797359.25,1762238797479.136,119.884,80.935,Char.e,Key.shift_r,e
1762238797414.212,1762238797559.82,145.605,-64.922,Char.k,Char.e,k
1762238797570.059,1762238797713.827,143.765,10.241,Char.r,Char.k,r
1762238797630.789,1762238797852.469,221.673,-83.035,Char.h,Char.r,h
1762238797721.921,1762238797892.489,170.563,-130.541,Key.space,Char.h,
1762238797927.818,1762238798053.213,125.393,35.334,Char.t,Key.space,t
1762238798033.317,1762238798209.339,176.02,-19.893,Char.o,Char.t,o
1762238798119.29,1762238798286.938,167.645,-90.047,Char.d,Char.o,d
