ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1763442968921.974,1763442969042.401,120.405,30.067,Char.g,Char.i,g
1763442969027.977,1763442969186.34,158.362,-14.403,Char.k,Char.g,k
1763442969174.199,1763442969305.098,130.893,-12.139,Char.f,Char.k,f
1763442969289.692,1763442969414.6,124.903,-15.402,Key.space,Char.f,
1763442969510.178,1763442969717.2,207.018,95.583,Key.shift_r,Key.space,
1763442969802.577,1763442970008.802,206.22,85.382,Char.k,Key.shift_r,k
1763442969902.979,1763442970038.988,136.005,-105.819,Key.space,Char.k,
1763442970050.019,1763442970140.242,90.22,11.036,Char.r,Key.space,r
1763442970311.288,1763442970432.348,121.055,171.049,Key.backspace,Char.r,
1763442970386.924,1763442970482.407,95.477,-45.418,Char.w,Key.backspace,w
1763442970528.161,1763442970668.925,140.76,45.76,Char.j,Char.w,j
1763442970598.433,1763442970714.27,115.832,-70.488,Char.d,Char.j,d
1763442970735.077,1763442970905.392,170.31,20.811,Char.a,Char.d,a
1763442970810.904,1763442971006.109,195.199,-94.483,Char.k,Char.a,k
1763442970937.155,1763442971053.41,116.25,-68.948,Char.f,Char.k,f
1763442971031.078,1763442971177.019,145.938,-22.327,Key.space,Char.f,
1763442971162.66,1763442971288.196,125.533,-14.355,Char.r,Key.space,r
1763442971264.68,1763442971368.65,103.964,-23.514,Char.h,Char.r,h
1763442971328.327,1763442971462.464,134.133,-40.316,Char.a,Char.h,a
1763442971424.2,1763442971575.297,151.094,-38.259,Char.l,Char.a,l
1763442971519.849,1763442971685.697,165.844,-55.446,Char.s,Char.l,s
1763442971590.256,1763442971756.176,165.914,-95.437,Char.d,Char.s,d
1763442971695.942,1763442971846.804,150.859,-60.228,Char.l,Char.d,l
1763442971830.012,1763442971977.748,147.729,-16.788,Char.d,Char.l,d
1763442971953.442,1763442972012.377,58.931,-24.301,Char.i,Char.d,i
1763442972205.389,1763442972340.51,135.116,193.017,Char..,Char.i,.
1763442972417.733,1763442972531.745,114.001,77.228,Char..,Char..,.
1763442972624.189,1763442972753.401,129.208,92.455,Char..,Char..,.
1763442973000.374,1763442973166.086,165.709,246.977,Key.enter,Char..,
1763442972833.845,1763442973176.056,342.206,-332.238,Key.shift,Key.enter,
1763442973297.201,1763442973448.409,151.204,121.151,Char.d,Key.shift,d
1763442973368.116,1763442973519.353,151.233,-80.289,Char.j,Char.d,j
1763442973498.451,1763442973619.22,120.765,-20.899,Char.s,Char.j,s
1763442973720.321,1763442973901.067,180.741,101.106,Char.w,Char.s,w
1763442973810.943,1763442973982.153,171.205,-90.119,Char.p,Char.w,p
1763442973890.973,1763442974023.098,132.12,-91.175,Key.space,Char.p,
1763442974012.926,1763442974143.183,130.242,-10.167,Char.e,Key.space,e
1763442974113.939,1763442974273.706,159.765,-29.229,Char.k,Char.e,k
1763442974188.781,1763442974329.278,140.494,-84.924,Key.space,Char.k,
1763442974359.916,1763442974465.295,105.372,30.642,Char.c,Key.space,c
1763442974448.658,1763442974584.016,135.353,-16.629,Char.l,Char.c,l
