ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1761151685132.954,1761151685278.546,144.685,-54.062,Char.k,Char.h,k
1761151685162.376,1761151685328.373,165.658,-115.288,Char.d,Char.k,d
1761151685289.065,1761151685403.716,115.127,-39.717,Char.g,Char.d,g
1761151685394.159,1761151685469.903,74.85,-9.338,Char.o,Char.g,o
1761151685509.668,1761151685599.904,90.222,40.747,Char.r,Char.o,r
1761151685570.275,1761151685675.172,105.363,-29.813,Char.n,Char.r,n
1761151685686.707,1761151685776.634,90.351,10.379,Char.s,Char.n,s
1761151685786.854,1761151685897.373,110.887,9.813,Key.space,Char.s,
1761151685866.77,1761151686003.545,136.2,-30.318,Key.shift,Key.space,
1761151686094.54,1761151686189.829,95.776,90.819,Key.space,Key.shift,
1761151686150.22,1761151686240.473,90.239,-39.448,Char.g,Key.space,g
1761151686230.389,1761151686321.078,90.859,-10.019,Char.j,Char.g,j
1761151686307.578,1761151686406.867,98.906,-13.791,Char.w,Char.j,w
1761151686396.843,1761151686492.066,95.4,-9.446,Char.n,Char.w,n
1761151686510.225,1761151686623.334,113.22,17.287,Char.s,Char.n,s
1761151686608.85,1761151686724.428,115.025,-13.97,Char.d,Char.s,d
1761151686789.352,1761151686864.483,75.297,64.842,Key.backspace,Char.d,
1761151686944.398,1761151687014.885,70.465,80.451,Key.backspace,Key.backspace,
1761151687085.689,1761151687156.62,70.628,70.467,Key.backspace,Key.backspace,
1761151687221.892,1761151687296.71,75.615,65.359,Key.backspace,Key.backspace,
1761151687362.915,1761151687438.777,75.697,65.467,Key.backspace,Key.backspace,
1761151687705.829,1761151687851.613,145.627,267.692,Key.shift,Key.backspace,
1761151687882.865,1761151687973.677,90.618,31.042,Char.o,Key.shift,o
1761151688058.192,1761151688133.246,75.03,85.033,Key.space,Char.o,
1761151688143.79,1761151688244.819,100.81,10.586,Char.g,Key.space,g
1761151688205.168,1761151688294.156,89.429,-39.829,Char.j,Char.g,j
1761151688264.749,1761151688354.575,90.072,-29.602,Char.w,Char.j,w
1761151688380.029,1761151688505.155,125.347,25.591,Char.n,Char.w,n
1761151688445.906,1761151688566.939,120.569,-59.651,Char.s,Char.n,s
1761151688551.319,1761151688658.438,106.558,-15.201,Char.d,Char.s,d
