ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762235648350.872,1762235648516.18,165.305,-95.141,Char.d,Char.s,d
1762235648410.455,1762235648606.995,196.535,-105.722,Char.l,Char.d,l
1762235648682.462,1762235648858.629,176.164,75.472,Char.i,Char.l,i
1762235648588.278,1762235649019.663,431.381,-270.348,Char.d,Char.i,d
1762235649005.374,1762235649140.735,135.357,-14.285,Char..,Char.d,.
1762235649237.7,1762235649432.66,194.955,96.969,Char..,Char..,.
1762235649548.631,1762235649886.156,337.52,115.975,Key.shift,Char..,
1762235649725.155,1762235649896.03,170.869,-160.996,Key.enter,Key.shift,
1762235651271.419,1762235651422.354,150.929,1375.395,Char.a,Key.enter,a
1762235651377.259,1762235651522.092,144.829,-45.091,Char.n,Char.a,n
1762235651482.581,1762235651592.908,110.324,-39.505,Char.f,Char.n,f
1762235651633.277,1762235651794.375,161.094,40.372,Char.a,Char.f,a
1762235651723.885,1762235651854.603,130.714,-70.485,Char.j,Char.a,j
1762235651829.882,1762235651915.384,85.497,-24.718,Char.r,Char.j,r
1762235652011.224,1762235652126.797,115.569,95.845,Char.r,Char.r,r
1762235652117.428,1762235652303.648,186.214,-9.363,Char.h,Char.r,h
1762235652202.662,1762235652359.071,156.403,-100.981,Key.space,Char.h,
1762235652317.722,1762235652429.517,111.788,-41.342,Char.t,Key.space,t
1762235652454.74,1762235652620.654,165.909,25.229,Char.l,Char.t,l
1762235652570.286,1762235652711.535,141.247,-50.363,Char.v,Char.l,v
1762235652812.438,1762235652942.008,129.567,100.905,Char.d,Char.v,d
1762235652932.377,1762235653053.199,120.819,-9.628,Char.j,Char.d,j
1762235653078.53,1762235653224.668,146.134,25.335,Char.t,Char.j,t
1762235653154.031,1762235653315.584,161.547,-70.632,Char.j,Char.t,j
1762235653350.718,1762235653526.515,175.793,35.138,Key.space,Char.j,
1762235654947.558,1762235655072.601,125.036,1421.047,Char.w,Key.space,w
1762235655062.833,1762235655269.244,206.404,-9.759,Char.l,Char.w,l
1762235655203.285,1762235655340.073,136.784,-65.953,Char.q,Char.l,q
1762235655506.53,1762235655641.182,134.648,166.462,Char.d,Char.q,d
1762235655573.071,1762235655732.406,159.331,-68.106,Char.p,Char.d,p
1762235655772.025,1762235655903.685,131.655,39.621,Key.space,Char.p,
1762235655939.464,1762235656035.394,95.917,35.785,Char.r,Key.space,r
1762235656025.079,1762235656167.558,142.474,-10.301,Char.k,Char.r,k
1762235656140.755,1762235656235.896,95.137,-26.8,Char.r,Char.k,r
1762235656245.958,1762235656406.699,160.737,10.067,Char.h,Char.r,h
1762235656769.877,1762235656890.036,120.153,363.182,Char.t,Char.h,t
1762235656900.218,1762235657055.889,155.665,10.188,Char.l,Char.t,l
1762235657001.05,1762235657151.896,150.845,-54.834,Char.v,Char.l,v
1762235657273.58,1762235657420.199,146.613,121.686,Char.d,Char.v,d
1762235657395.065,1762235657534.768,139.704,-25.134,Char.j,Char.d,j
